state,district,date,sex,age,ethnicity,population
Sarawak,Daro,2024,female,50-54,bumi_malay,0
Sarawak,Daro,2024,female,55-59,bumi_malay,0
Sarawak,Daro,2024,female,60-64,bumi_malay,0
Sarawak,Daro,2024,female,65-69,bumi_malay,0
Sarawak,Daro,2024,female,70-74,bumi_malay,0
Sarawak,Daro,2024,female,75-79,bumi_malay,0
Sarawak,Daro,2024,female,80-84,bumi_malay,0
Sarawak,Daro,2024,female,85+,bumi_malay,0
Sarawak,Julau,2024,both,overall,bumi_malay,300
Sarawak,Julau,2024,both,0-4,bumi_malay,0
Sarawak,Julau,2024,both,5-9,bumi_malay,0
Sarawak,Julau,2024,both,10-14,bumi_malay,0
Sarawak,Julau,2024,both,15-19,bumi_malay,0
Sarawak,Julau,2024,both,20-24,bumi_malay,0
Sarawak,Julau,2024,both,25-29,bumi_malay,0
Sarawak,Julau,2024,both,30-34,bumi_malay,0
Sarawak,Julau,2024,both,35-39,bumi_malay,0
Sarawak,Julau,2024,both,40-44,bumi_malay,0
Sarawak,Julau,2024,both,45-49,bumi_malay,0
Sarawak,Julau,2024,both,50-54,bumi_malay,0
Sarawak,Julau,2024,both,55-59,bumi_malay,0
Sarawak,Julau,2024,both,60-64,bumi_malay,0
Sarawak,Julau,2024,both,65-69,bumi_malay,0
Sarawak,Julau,2024,both,70-74,bumi_malay,0
Sarawak,Julau,2024,both,75-79,bumi_malay,0
Sarawak,Julau,2024,both,80-84,bumi_malay,0
Sarawak,Julau,2024,both,85+,bumi_malay,0
Sarawak,Julau,2024,male,overall,bumi_malay,100
Sarawak,Julau,2024,male,0-4,bumi_malay,0
Sarawak,Julau,2024,male,5-9,bumi_malay,0
Sarawak,Julau,2024,male,10-14,bumi_malay,0
Sarawak,Julau,2024,male,15-19,bumi_malay,0
Sarawak,Julau,2024,male,20-24,bumi_malay,0
Sarawak,Julau,2024,male,25-29,bumi_malay,0
Sarawak,Julau,2024,male,30-34,bumi_malay,0
Sarawak,Julau,2024,male,35-39,bumi_malay,0
Sarawak,Julau,2024,male,40-44,bumi_malay,0
Sarawak,Julau,2024,male,45-49,bumi_malay,0
Sarawak,Julau,2024,male,50-54,bumi_malay,0
Sarawak,Julau,2024,male,55-59,bumi_malay,0
Sarawak,Julau,2024,male,60-64,bumi_malay,0
Sarawak,Julau,2024,male,65-69,bumi_malay,0
Sarawak,Julau,2024,male,70-74,bumi_malay,0
Sarawak,Julau,2024,male,75-79,bumi_malay,0
Sarawak,Julau,2024,male,80-84,bumi_malay,0
Sarawak,Julau,2024,male,85+,bumi_malay,0
Sarawak,Julau,2024,female,overall,bumi_malay,100
Sarawak,Julau,2024,female,0-4,bumi_malay,0
Sarawak,Julau,2024,female,5-9,bumi_malay,0
Sarawak,Julau,2024,female,10-14,bumi_malay,0
Sarawak,Julau,2024,female,15-19,bumi_malay,0
Sarawak,Julau,2024,female,20-24,bumi_malay,0
Sarawak,Julau,2024,female,25-29,bumi_malay,0
Sarawak,Julau,2024,female,30-34,bumi_malay,0
Sarawak,Julau,2024,female,35-39,bumi_malay,0
Sarawak,Julau,2024,female,40-44,bumi_malay,0
Sarawak,Julau,2024,female,45-49,bumi_malay,0
Sarawak,Julau,2024,female,50-54,bumi_malay,0
Sarawak,Julau,2024,female,55-59,bumi_malay,0
Sarawak,Julau,2024,female,60-64,bumi_malay,0
Sarawak,Julau,2024,female,65-69,bumi_malay,0
Sarawak,Julau,2024,female,70-74,bumi_malay,0
Sarawak,Julau,2024,female,75-79,bumi_malay,0
Sarawak,Julau,2024,female,80-84,bumi_malay,0
Sarawak,Julau,2024,female,85+,bumi_malay,0
Sarawak,Sibu,2024,both,overall,bumi_malay,25500
Sarawak,Sibu,2024,both,0-4,bumi_malay,1800
Sarawak,Sibu,2024,both,5-9,bumi_malay,2200
Sarawak,Sibu,2024,both,10-14,bumi_malay,2100
Sarawak,Sibu,2024,both,15-19,bumi_malay,2300
Sarawak,Sibu,2024,both,20-24,bumi_malay,2200
Sarawak,Sibu,2024,both,25-29,bumi_malay,2600
Sarawak,Sibu,2024,both,30-34,bumi_malay,2600
Sarawak,Sibu,2024,both,35-39,bumi_malay,2100
Sarawak,Sibu,2024,both,40-44,bumi_malay,1800
Sarawak,Sibu,2024,both,45-49,bumi_malay,1300
Sarawak,Sibu,2024,both,50-54,bumi_malay,1100
Sarawak,Sibu,2024,both,55-59,bumi_malay,1000
Sarawak,Sibu,2024,both,60-64,bumi_malay,900
Sarawak,Sibu,2024,both,65-69,bumi_malay,600
Sarawak,Sibu,2024,both,70-74,bumi_malay,400
Sarawak,Sibu,2024,both,75-79,bumi_malay,200
Sarawak,Sibu,2024,both,80-84,bumi_malay,100
Sarawak,Sibu,2024,both,85+,bumi_malay,100
Sarawak,Sibu,2024,male,overall,bumi_malay,13400
Sarawak,Sibu,2024,male,0-4,bumi_malay,1000
Sarawak,Sibu,2024,male,5-9,bumi_malay,1100
Sarawak,Sibu,2024,male,10-14,bumi_malay,1100
Sarawak,Sibu,2024,male,15-19,bumi_malay,1200
Sarawak,Sibu,2024,male,20-24,bumi_malay,1100
Sarawak,Sibu,2024,male,25-29,bumi_malay,1600
Sarawak,Sibu,2024,male,30-34,bumi_malay,1500
Sarawak,Sibu,2024,male,35-39,bumi_malay,1100
Sarawak,Sibu,2024,male,40-44,bumi_malay,900
Sarawak,Sibu,2024,male,45-49,bumi_malay,600
Sarawak,Sibu,2024,male,50-54,bumi_malay,600
Sarawak,Sibu,2024,male,55-59,bumi_malay,500
Sarawak,Sibu,2024,male,60-64,bumi_malay,500
Sarawak,Sibu,2024,male,65-69,bumi_malay,300
Sarawak,Sibu,2024,male,70-74,bumi_malay,200
Sarawak,Sibu,2024,male,75-79,bumi_malay,100
Sarawak,Sibu,2024,male,80-84,bumi_malay,0
Sarawak,Sibu,2024,male,85+,bumi_malay,0
Sarawak,Sibu,2024,female,overall,bumi_malay,12100
Sarawak,Sibu,2024,female,0-4,bumi_malay,900
Sarawak,Sibu,2024,female,5-9,bumi_malay,1100
Sarawak,Sibu,2024,female,10-14,bumi_malay,1100
Sarawak,Sibu,2024,female,15-19,bumi_malay,1000
Sarawak,Sibu,2024,female,20-24,bumi_malay,1100
Sarawak,Sibu,2024,female,25-29,bumi_malay,1000
Sarawak,Sibu,2024,female,30-34,bumi_malay,1100
Sarawak,Sibu,2024,female,35-39,bumi_malay,1100
Sarawak,Sibu,2024,female,40-44,bumi_malay,800
Sarawak,Sibu,2024,female,45-49,bumi_malay,600
Sarawak,Sibu,2024,female,50-54,bumi_malay,600
Sarawak,Sibu,2024,female,55-59,bumi_malay,500
Sarawak,Sibu,2024,female,60-64,bumi_malay,400
Sarawak,Sibu,2024,female,65-69,bumi_malay,300
Sarawak,Sibu,2024,female,70-74,bumi_malay,200
Sarawak,Sibu,2024,female,75-79,bumi_malay,100
Sarawak,Sibu,2024,female,80-84,bumi_malay,100
Sarawak,Sibu,2024,female,85+,bumi_malay,0
Sarawak,Dalat,2024,both,overall,bumi_malay,800
Sarawak,Dalat,2024,both,0-4,bumi_malay,100
Sarawak,Dalat,2024,both,5-9,bumi_malay,100
Sarawak,Dalat,2024,both,10-14,bumi_malay,100
Sarawak,Dalat,2024,both,15-19,bumi_malay,100
Sarawak,Dalat,2024,both,20-24,bumi_malay,100
Sarawak,Dalat,2024,both,25-29,bumi_malay,0
Sarawak,Dalat,2024,both,30-34,bumi_malay,100
Sarawak,Dalat,2024,both,35-39,bumi_malay,100
Sarawak,Dalat,2024,both,40-44,bumi_malay,0
Sarawak,Dalat,2024,both,45-49,bumi_malay,0
Sarawak,Dalat,2024,both,50-54,bumi_malay,0
Sarawak,Dalat,2024,both,55-59,bumi_malay,0
Sarawak,Dalat,2024,both,60-64,bumi_malay,0
Sarawak,Dalat,2024,both,65-69,bumi_malay,0
Sarawak,Dalat,2024,both,70-74,bumi_malay,0
Sarawak,Dalat,2024,both,75-79,bumi_malay,0
Sarawak,Dalat,2024,both,80-84,bumi_malay,0
Sarawak,Dalat,2024,both,85+,bumi_malay,0
Sarawak,Dalat,2024,male,overall,bumi_malay,400
Sarawak,Dalat,2024,male,0-4,bumi_malay,100
Sarawak,Dalat,2024,male,5-9,bumi_malay,0
Sarawak,Dalat,2024,male,10-14,bumi_malay,0
Sarawak,Dalat,2024,male,15-19,bumi_malay,0
Sarawak,Dalat,2024,male,20-24,bumi_malay,0
Sarawak,Dalat,2024,male,25-29,bumi_malay,0
Sarawak,Dalat,2024,male,30-34,bumi_malay,0
Sarawak,Dalat,2024,male,35-39,bumi_malay,0
Sarawak,Dalat,2024,male,40-44,bumi_malay,0
Sarawak,Dalat,2024,male,45-49,bumi_malay,0
Sarawak,Dalat,2024,male,50-54,bumi_malay,0
Sarawak,Dalat,2024,male,55-59,bumi_malay,0
Sarawak,Dalat,2024,male,60-64,bumi_malay,0
Sarawak,Dalat,2024,male,65-69,bumi_malay,0
Sarawak,Dalat,2024,male,70-74,bumi_malay,0
Sarawak,Dalat,2024,male,75-79,bumi_malay,0
Sarawak,Dalat,2024,male,80-84,bumi_malay,0
Sarawak,Dalat,2024,male,85+,bumi_malay,0
Sarawak,Dalat,2024,female,overall,bumi_malay,400
Sarawak,Dalat,2024,female,0-4,bumi_malay,100
Sarawak,Dalat,2024,female,5-9,bumi_malay,0
Sarawak,Dalat,2024,female,10-14,bumi_malay,0
Sarawak,Dalat,2024,female,15-19,bumi_malay,0
Sarawak,Dalat,2024,female,20-24,bumi_malay,0
Sarawak,Dalat,2024,female,25-29,bumi_malay,0
Sarawak,Dalat,2024,female,30-34,bumi_malay,0
Sarawak,Dalat,2024,female,35-39,bumi_malay,0
Sarawak,Dalat,2024,female,40-44,bumi_malay,0
Sarawak,Dalat,2024,female,45-49,bumi_malay,0
Sarawak,Dalat,2024,female,50-54,bumi_malay,0
Sarawak,Dalat,2024,female,55-59,bumi_malay,0
Sarawak,Dalat,2024,female,60-64,bumi_malay,0
Sarawak,Dalat,2024,female,65-69,bumi_malay,0
Sarawak,Dalat,2024,female,70-74,bumi_malay,0
Sarawak,Dalat,2024,female,75-79,bumi_malay,0
Sarawak,Dalat,2024,female,80-84,bumi_malay,0
Sarawak,Dalat,2024,female,85+,bumi_malay,0
Sarawak,Mukah,2024,both,overall,bumi_malay,3400
Sarawak,Mukah,2024,both,0-4,bumi_malay,300
Sarawak,Mukah,2024,both,5-9,bumi_malay,300
Sarawak,Mukah,2024,both,10-14,bumi_malay,300
Sarawak,Mukah,2024,both,15-19,bumi_malay,300
Sarawak,Mukah,2024,both,20-24,bumi_malay,400
Sarawak,Mukah,2024,both,25-29,bumi_malay,300
Sarawak,Mukah,2024,both,30-34,bumi_malay,300
Sarawak,Mukah,2024,both,35-39,bumi_malay,300
Sarawak,Mukah,2024,both,40-44,bumi_malay,300
Sarawak,Mukah,2024,both,45-49,bumi_malay,200
Sarawak,Mukah,2024,both,50-54,bumi_malay,100
Sarawak,Mukah,2024,both,55-59,bumi_malay,100
Sarawak,Mukah,2024,both,60-64,bumi_malay,100
Sarawak,Mukah,2024,both,65-69,bumi_malay,0
Sarawak,Mukah,2024,both,70-74,bumi_malay,0
Sarawak,Mukah,2024,both,75-79,bumi_malay,0
Sarawak,Mukah,2024,both,80-84,bumi_malay,0
Sarawak,Mukah,2024,both,85+,bumi_malay,0
Sarawak,Mukah,2024,male,overall,bumi_malay,1800
Sarawak,Mukah,2024,male,0-4,bumi_malay,200
Sarawak,Mukah,2024,male,5-9,bumi_malay,200
Sarawak,Mukah,2024,male,10-14,bumi_malay,200
Sarawak,Mukah,2024,male,15-19,bumi_malay,200
Sarawak,Mukah,2024,male,20-24,bumi_malay,200
Sarawak,Mukah,2024,male,25-29,bumi_malay,200
Sarawak,Mukah,2024,male,30-34,bumi_malay,100
Sarawak,Mukah,2024,male,35-39,bumi_malay,200
Sarawak,Mukah,2024,male,40-44,bumi_malay,100
Sarawak,Mukah,2024,male,45-49,bumi_malay,100
Sarawak,Mukah,2024,male,50-54,bumi_malay,100
Sarawak,Mukah,2024,male,55-59,bumi_malay,100
Sarawak,Mukah,2024,male,60-64,bumi_malay,0
Sarawak,Mukah,2024,male,65-69,bumi_malay,0
Sarawak,Mukah,2024,male,70-74,bumi_malay,0
Sarawak,Mukah,2024,male,75-79,bumi_malay,0
Sarawak,Mukah,2024,male,80-84,bumi_malay,0
Sarawak,Mukah,2024,male,85+,bumi_malay,0
Sarawak,Mukah,2024,female,overall,bumi_malay,1600
Sarawak,Mukah,2024,female,0-4,bumi_malay,100
Sarawak,Mukah,2024,female,5-9,bumi_malay,200
Sarawak,Mukah,2024,female,10-14,bumi_malay,100
Sarawak,Mukah,2024,female,15-19,bumi_malay,100
Sarawak,Mukah,2024,female,20-24,bumi_malay,200
Sarawak,Mukah,2024,female,25-29,bumi_malay,200
Sarawak,Mukah,2024,female,30-34,bumi_malay,100
Sarawak,Mukah,2024,female,35-39,bumi_malay,200
Sarawak,Mukah,2024,female,40-44,bumi_malay,100
Sarawak,Mukah,2024,female,45-49,bumi_malay,100
Sarawak,Mukah,2024,female,50-54,bumi_malay,0
Sarawak,Mukah,2024,female,55-59,bumi_malay,0
Sarawak,Mukah,2024,female,60-64,bumi_malay,0
Sarawak,Mukah,2024,female,65-69,bumi_malay,0
Sarawak,Mukah,2024,female,70-74,bumi_malay,0
Sarawak,Mukah,2024,female,75-79,bumi_malay,0
Sarawak,Mukah,2024,female,80-84,bumi_malay,0
Sarawak,Mukah,2024,female,85+,bumi_malay,0
Sarawak,Kanowit,2024,both,overall,bumi_malay,1000
Sarawak,Kanowit,2024,both,0-4,bumi_malay,100
Sarawak,Kanowit,2024,both,5-9,bumi_malay,100
Sarawak,Kanowit,2024,both,10-14,bumi_malay,100
Sarawak,Kanowit,2024,both,15-19,bumi_malay,100
Sarawak,Kanowit,2024,both,20-24,bumi_malay,100
Sarawak,Kanowit,2024,both,25-29,bumi_malay,100
Sarawak,Kanowit,2024,both,30-34,bumi_malay,100
Sarawak,Kanowit,2024,both,35-39,bumi_malay,100
Sarawak,Kanowit,2024,both,40-44,bumi_malay,100
Sarawak,Kanowit,2024,both,45-49,bumi_malay,100
Sarawak,Kanowit,2024,both,50-54,bumi_malay,0
Sarawak,Kanowit,2024,both,55-59,bumi_malay,100
Sarawak,Kanowit,2024,both,60-64,bumi_malay,100
Sarawak,Kanowit,2024,both,65-69,bumi_malay,0
Sarawak,Kanowit,2024,both,70-74,bumi_malay,0
Sarawak,Kanowit,2024,both,75-79,bumi_malay,0
Sarawak,Kanowit,2024,both,80-84,bumi_malay,0
Sarawak,Kanowit,2024,both,85+,bumi_malay,0
Sarawak,Kanowit,2024,male,overall,bumi_malay,600
Sarawak,Kanowit,2024,male,0-4,bumi_malay,0
Sarawak,Kanowit,2024,male,5-9,bumi_malay,100
Sarawak,Kanowit,2024,male,10-14,bumi_malay,100
Sarawak,Kanowit,2024,male,15-19,bumi_malay,100
Sarawak,Kanowit,2024,male,20-24,bumi_malay,0
Sarawak,Kanowit,2024,male,25-29,bumi_malay,0
Sarawak,Kanowit,2024,male,30-34,bumi_malay,0
Sarawak,Kanowit,2024,male,35-39,bumi_malay,100
Sarawak,Kanowit,2024,male,40-44,bumi_malay,0
Sarawak,Kanowit,2024,male,45-49,bumi_malay,0
Sarawak,Kanowit,2024,male,50-54,bumi_malay,0
Sarawak,Kanowit,2024,male,55-59,bumi_malay,0
Sarawak,Kanowit,2024,male,60-64,bumi_malay,0
Sarawak,Kanowit,2024,male,65-69,bumi_malay,0
Sarawak,Kanowit,2024,male,70-74,bumi_malay,0
Sarawak,Kanowit,2024,male,75-79,bumi_malay,0
Sarawak,Kanowit,2024,male,80-84,bumi_malay,0
Sarawak,Kanowit,2024,male,85+,bumi_malay,0
Sarawak,Kanowit,2024,female,overall,bumi_malay,500
Sarawak,Kanowit,2024,female,0-4,bumi_malay,0
Sarawak,Kanowit,2024,female,5-9,bumi_malay,0
Sarawak,Kanowit,2024,female,10-14,bumi_malay,0
Sarawak,Kanowit,2024,female,15-19,bumi_malay,100
Sarawak,Kanowit,2024,female,20-24,bumi_malay,0
Sarawak,Kanowit,2024,female,25-29,bumi_malay,0
Sarawak,Kanowit,2024,female,30-34,bumi_malay,100
Sarawak,Kanowit,2024,female,35-39,bumi_malay,0
Sarawak,Kanowit,2024,female,40-44,bumi_malay,0
Sarawak,Kanowit,2024,female,45-49,bumi_malay,0
Sarawak,Kanowit,2024,female,50-54,bumi_malay,0
Sarawak,Kanowit,2024,female,55-59,bumi_malay,0
Sarawak,Kanowit,2024,female,60-64,bumi_malay,0
Sarawak,Kanowit,2024,female,65-69,bumi_malay,0
Sarawak,Kanowit,2024,female,70-74,bumi_malay,0
Sarawak,Kanowit,2024,female,75-79,bumi_malay,0
Sarawak,Kanowit,2024,female,80-84,bumi_malay,0
Sarawak,Kanowit,2024,female,85+,bumi_malay,0
Sarawak,Bintulu,2024,both,overall,bumi_malay,25500
Sarawak,Bintulu,2024,both,0-4,bumi_malay,1600
Sarawak,Bintulu,2024,both,5-9,bumi_malay,2500
Sarawak,Bintulu,2024,both,10-14,bumi_malay,2300
Sarawak,Bintulu,2024,both,15-19,bumi_malay,2200
Sarawak,Bintulu,2024,both,20-24,bumi_malay,2300
Sarawak,Bintulu,2024,both,25-29,bumi_malay,2000
Sarawak,Bintulu,2024,both,30-34,bumi_malay,3100
Sarawak,Bintulu,2024,both,35-39,bumi_malay,2600
Sarawak,Bintulu,2024,both,40-44,bumi_malay,2100
Sarawak,Bintulu,2024,both,45-49,bumi_malay,1300
Sarawak,Bintulu,2024,both,50-54,bumi_malay,1100
Sarawak,Bintulu,2024,both,55-59,bumi_malay,800
Sarawak,Bintulu,2024,both,60-64,bumi_malay,800
Sarawak,Bintulu,2024,both,65-69,bumi_malay,500
Sarawak,Bintulu,2024,both,70-74,bumi_malay,300
Sarawak,Bintulu,2024,both,75-79,bumi_malay,100
Sarawak,Bintulu,2024,both,80-84,bumi_malay,0
Sarawak,Bintulu,2024,both,85+,bumi_malay,0
Sarawak,Bintulu,2024,male,overall,bumi_malay,13500
Sarawak,Bintulu,2024,male,0-4,bumi_malay,800
Sarawak,Bintulu,2024,male,5-9,bumi_malay,1300
Sarawak,Bintulu,2024,male,10-14,bumi_malay,1200
Sarawak,Bintulu,2024,male,15-19,bumi_malay,1100
Sarawak,Bintulu,2024,male,20-24,bumi_malay,1200
Sarawak,Bintulu,2024,male,25-29,bumi_malay,1100
Sarawak,Bintulu,2024,male,30-34,bumi_malay,1700
Sarawak,Bintulu,2024,male,35-39,bumi_malay,1400
Sarawak,Bintulu,2024,male,40-44,bumi_malay,1100
Sarawak,Bintulu,2024,male,45-49,bumi_malay,700
Sarawak,Bintulu,2024,male,50-54,bumi_malay,600
Sarawak,Bintulu,2024,male,55-59,bumi_malay,400
Sarawak,Bintulu,2024,male,60-64,bumi_malay,400
Sarawak,Bintulu,2024,male,65-69,bumi_malay,200
Sarawak,Bintulu,2024,male,70-74,bumi_malay,100
Sarawak,Bintulu,2024,male,75-79,bumi_malay,100
Sarawak,Bintulu,2024,male,80-84,bumi_malay,0
Sarawak,Bintulu,2024,male,85+,bumi_malay,0
Sarawak,Bintulu,2024,female,overall,bumi_malay,12000
Sarawak,Bintulu,2024,female,0-4,bumi_malay,800
Sarawak,Bintulu,2024,female,5-9,bumi_malay,1200
Sarawak,Bintulu,2024,female,10-14,bumi_malay,1100
Sarawak,Bintulu,2024,female,15-19,bumi_malay,1100
Sarawak,Bintulu,2024,female,20-24,bumi_malay,1100
Sarawak,Bintulu,2024,female,25-29,bumi_malay,900
Sarawak,Bintulu,2024,female,30-34,bumi_malay,1400
Sarawak,Bintulu,2024,female,35-39,bumi_malay,1200
Sarawak,Bintulu,2024,female,40-44,bumi_malay,900
Sarawak,Bintulu,2024,female,45-49,bumi_malay,600
Sarawak,Bintulu,2024,female,50-54,bumi_malay,500
Sarawak,Bintulu,2024,female,55-59,bumi_malay,400
Sarawak,Bintulu,2024,female,60-64,bumi_malay,300
Sarawak,Bintulu,2024,female,65-69,bumi_malay,200
Sarawak,Bintulu,2024,female,70-74,bumi_malay,100
Sarawak,Bintulu,2024,female,75-79,bumi_malay,0
Sarawak,Bintulu,2024,female,80-84,bumi_malay,0
Sarawak,Bintulu,2024,female,85+,bumi_malay,0
Sarawak,Tatau,2024,both,overall,bumi_malay,1400
Sarawak,Tatau,2024,both,0-4,bumi_malay,100
Sarawak,Tatau,2024,both,5-9,bumi_malay,200
Sarawak,Tatau,2024,both,10-14,bumi_malay,200
Sarawak,Tatau,2024,both,15-19,bumi_malay,100
Sarawak,Tatau,2024,both,20-24,bumi_malay,100
Sarawak,Tatau,2024,both,25-29,bumi_malay,100
Sarawak,Tatau,2024,both,30-34,bumi_malay,200
Sarawak,Tatau,2024,both,35-39,bumi_malay,200
Sarawak,Tatau,2024,both,40-44,bumi_malay,100
Sarawak,Tatau,2024,both,45-49,bumi_malay,100
Sarawak,Tatau,2024,both,50-54,bumi_malay,100
Sarawak,Tatau,2024,both,55-59,bumi_malay,0
Sarawak,Tatau,2024,both,60-64,bumi_malay,0
Sarawak,Tatau,2024,both,65-69,bumi_malay,0
Sarawak,Tatau,2024,both,70-74,bumi_malay,0
Sarawak,Tatau,2024,both,75-79,bumi_malay,0
Sarawak,Tatau,2024,both,80-84,bumi_malay,0
Sarawak,Tatau,2024,both,85+,bumi_malay,0
Sarawak,Tatau,2024,male,overall,bumi_malay,800
Sarawak,Tatau,2024,male,0-4,bumi_malay,0
Sarawak,Tatau,2024,male,5-9,bumi_malay,100
Sarawak,Tatau,2024,male,10-14,bumi_malay,100
Sarawak,Tatau,2024,male,15-19,bumi_malay,100
Sarawak,Tatau,2024,male,20-24,bumi_malay,0
Sarawak,Tatau,2024,male,25-29,bumi_malay,0
Sarawak,Tatau,2024,male,30-34,bumi_malay,100
Sarawak,Tatau,2024,male,35-39,bumi_malay,100
Sarawak,Tatau,2024,male,40-44,bumi_malay,100
Sarawak,Tatau,2024,male,45-49,bumi_malay,0
Sarawak,Tatau,2024,male,50-54,bumi_malay,0
Sarawak,Tatau,2024,male,55-59,bumi_malay,0
Sarawak,Tatau,2024,male,60-64,bumi_malay,0
Sarawak,Tatau,2024,male,65-69,bumi_malay,0
Sarawak,Tatau,2024,male,70-74,bumi_malay,0
Sarawak,Tatau,2024,male,75-79,bumi_malay,0
Sarawak,Tatau,2024,male,80-84,bumi_malay,0
Sarawak,Tatau,2024,male,85+,bumi_malay,0
Sarawak,Tatau,2024,female,overall,bumi_malay,700
Sarawak,Tatau,2024,female,0-4,bumi_malay,0
Sarawak,Tatau,2024,female,5-9,bumi_malay,100
Sarawak,Tatau,2024,female,10-14,bumi_malay,100
Sarawak,Tatau,2024,female,15-19,bumi_malay,100
Sarawak,Tatau,2024,female,20-24,bumi_malay,0
Sarawak,Tatau,2024,female,25-29,bumi_malay,0
Sarawak,Tatau,2024,female,30-34,bumi_malay,100
Sarawak,Tatau,2024,female,35-39,bumi_malay,100
Sarawak,Tatau,2024,female,40-44,bumi_malay,100
Sarawak,Tatau,2024,female,45-49,bumi_malay,0
Sarawak,Tatau,2024,female,50-54,bumi_malay,0
Sarawak,Tatau,2024,female,55-59,bumi_malay,0
Sarawak,Tatau,2024,female,60-64,bumi_malay,0
Sarawak,Tatau,2024,female,65-69,bumi_malay,0
Sarawak,Tatau,2024,female,70-74,bumi_malay,0
Sarawak,Tatau,2024,female,75-79,bumi_malay,0
Sarawak,Tatau,2024,female,80-84,bumi_malay,0
Sarawak,Tatau,2024,female,85+,bumi_malay,0
Sarawak,Kapit,2024,both,overall,bumi_malay,1300
Sarawak,Kapit,2024,both,0-4,bumi_malay,100
Sarawak,Kapit,2024,both,5-9,bumi_malay,100
Sarawak,Kapit,2024,both,10-14,bumi_malay,100
Sarawak,Kapit,2024,both,15-19,bumi_malay,100
Sarawak,Kapit,2024,both,20-24,bumi_malay,100
Sarawak,Kapit,2024,both,25-29,bumi_malay,100
Sarawak,Kapit,2024,both,30-34,bumi_malay,200
Sarawak,Kapit,2024,both,35-39,bumi_malay,200
Sarawak,Kapit,2024,both,40-44,bumi_malay,100
Sarawak,Kapit,2024,both,45-49,bumi_malay,100
Sarawak,Kapit,2024,both,50-54,bumi_malay,0
Sarawak,Kapit,2024,both,55-59,bumi_malay,100
Sarawak,Kapit,2024,both,60-64,bumi_malay,0
Sarawak,Kapit,2024,both,65-69,bumi_malay,0
Sarawak,Kapit,2024,both,70-74,bumi_malay,0
Sarawak,Kapit,2024,both,75-79,bumi_malay,0
Sarawak,Kapit,2024,both,80-84,bumi_malay,0
Sarawak,Kapit,2024,both,85+,bumi_malay,0
Sarawak,Kapit,2024,male,overall,bumi_malay,700
Sarawak,Kapit,2024,male,0-4,bumi_malay,0
Sarawak,Kapit,2024,male,5-9,bumi_malay,100
Sarawak,Kapit,2024,male,10-14,bumi_malay,100
Sarawak,Kapit,2024,male,15-19,bumi_malay,100
Sarawak,Kapit,2024,male,20-24,bumi_malay,0
Sarawak,Kapit,2024,male,25-29,bumi_malay,0
Sarawak,Kapit,2024,male,30-34,bumi_malay,100
Sarawak,Kapit,2024,male,35-39,bumi_malay,100
Sarawak,Kapit,2024,male,40-44,bumi_malay,100
Sarawak,Kapit,2024,male,45-49,bumi_malay,0
Sarawak,Kapit,2024,male,50-54,bumi_malay,0
Sarawak,Kapit,2024,male,55-59,bumi_malay,0
Sarawak,Kapit,2024,male,60-64,bumi_malay,0
Sarawak,Kapit,2024,male,65-69,bumi_malay,0
Sarawak,Kapit,2024,male,70-74,bumi_malay,0
Sarawak,Kapit,2024,male,75-79,bumi_malay,0
Sarawak,Kapit,2024,male,80-84,bumi_malay,0
Sarawak,Kapit,2024,male,85+,bumi_malay,0
Sarawak,Kapit,2024,female,overall,bumi_malay,600
Sarawak,Kapit,2024,female,0-4,bumi_malay,0
Sarawak,Kapit,2024,female,5-9,bumi_malay,0
Sarawak,Kapit,2024,female,10-14,bumi_malay,100
Sarawak,Kapit,2024,female,15-19,bumi_malay,100
Sarawak,Kapit,2024,female,20-24,bumi_malay,0
Sarawak,Kapit,2024,female,25-29,bumi_malay,0
Sarawak,Kapit,2024,female,30-34,bumi_malay,100
Sarawak,Kapit,2024,female,35-39,bumi_malay,100
Sarawak,Kapit,2024,female,40-44,bumi_malay,0
Sarawak,Kapit,2024,female,45-49,bumi_malay,0
Sarawak,Kapit,2024,female,50-54,bumi_malay,0
Sarawak,Kapit,2024,female,55-59,bumi_malay,0
Sarawak,Kapit,2024,female,60-64,bumi_malay,0
Sarawak,Kapit,2024,female,65-69,bumi_malay,0
Sarawak,Kapit,2024,female,70-74,bumi_malay,0
Sarawak,Kapit,2024,female,75-79,bumi_malay,0
Sarawak,Kapit,2024,female,80-84,bumi_malay,0
Sarawak,Kapit,2024,female,85+,bumi_malay,0
Sarawak,Song,2024,both,overall,bumi_malay,500
Sarawak,Song,2024,both,0-4,bumi_malay,0
Sarawak,Song,2024,both,5-9,bumi_malay,0
Sarawak,Song,2024,both,10-14,bumi_malay,0
Sarawak,Song,2024,both,15-19,bumi_malay,100
Sarawak,Song,2024,both,20-24,bumi_malay,0
Sarawak,Song,2024,both,25-29,bumi_malay,0
Sarawak,Song,2024,both,30-34,bumi_malay,100
Sarawak,Song,2024,both,35-39,bumi_malay,0
Sarawak,Song,2024,both,40-44,bumi_malay,0
Sarawak,Song,2024,both,45-49,bumi_malay,0
Sarawak,Song,2024,both,50-54,bumi_malay,0
Sarawak,Song,2024,both,55-59,bumi_malay,0
Sarawak,Song,2024,both,60-64,bumi_malay,0
Sarawak,Song,2024,both,65-69,bumi_malay,0
Sarawak,Song,2024,both,70-74,bumi_malay,0
Sarawak,Song,2024,both,75-79,bumi_malay,0
